舍不得衙役们众班头,1,舍不得衙役们众班头。
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,9529866.15307472,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_5,叹一声不由人珠泪如梭。,9544918.700245501,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_31,救她饥渴胜琼瑶。,9545601.820172146,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,9561674.167220436,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_2,舅父前来出主意，,9575486.665554663,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,9582652.327514892,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,9587574.235941807,0.1111111111111111
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,9591973.386697147,0.0
daxp-FeiShiWo-TaoHuaCun.xml_15,那就是来了我西厢带路的小红娘。,9598436.994736858,0.0
daeh-SunShangXiang-BieHuangGong.xml_6,回荆州未三载诓我回转，,9602784.14554421,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,9614261.38376195,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,9622529.737707475,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,9623462.294710897,0.0
daxp-DangRiLi-SuoLinNang.xml_20,这囊儿虽非是千古罕见，,9632142.522286719,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,9637630.144712195,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,9650737.260008557,0.1111111111111111
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,9672919.660068652,0.0
daeh-LiYanFei-ErJinGong.xml_1,想起了朝中事好不惨伤！,9681042.42664604,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_27,莫把姓名你信口晓，,9681478.661698435,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,9714229.757608589,0.0
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,9718441.603792718,0.0
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,9727343.056126801,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,9728097.974510478,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,9736743.545151178,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,9744477.80290813,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,9748970.136963174,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-1.xml_13,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,9775211.446773306,0.2222222222222222
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,9775613.979700781,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,9793310.119652912,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,9803104.294855623,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,9804890.980236,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,9812908.955023795,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,9815059.438414223,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,9820624.927463027,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,9839177.013156343,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_1,想起了我老爷好不惨然。,9860133.592389721,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,9860474.735316668,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,9880517.899335707,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,9889022.552121107,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,9893676.737997059,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,9893752.740891293,0.0
daeh-NuZiYou-TouJunBieYao.xml_1,为薛郎我父女断绝情长。,9912137.74429033,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,9919698.04335144,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,9940969.88214771,0.0
daxp-DangRiLi-SuoLinNang.xml_1,霎时间日色淡似坠西山。,9941408.97026305,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,9946573.039515672,0.0
daxp-ChunQiuTing-SuoLinNang.xml_8,亦有饥寒悲怀抱，,9957807.535282634,0.0
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,9973246.120103601,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,9976410.608511334,0.1111111111111111
daxp-LaoDieDie-YuZhouFeng.xml_0,老爹爹发恩德将本修上，,9995082.661917591,0.0
daeh-ZuoChunGui-XiShi.xml_2,奴这里心中痛玉颜清减，,10002169.35549954,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,10009930.015534345,0.1111111111111111
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,10034582.651412005,0.2222222222222222
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,10046717.446360976,0.0
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,10065169.914634844,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,10069823.951005315,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,10070922.211221805,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,10088320.619452808,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,10126992.25190395,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,10141232.094708178,0.0
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,10143735.618677929,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,10152408.428455256,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,10164350.35026237,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,10173937.062166186,0.0
daxp-ChunQiuTing-SuoLinNang.xml_17,问那厢因何故痛哭无聊。,10178174.137655703,0.0
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,10199935.69059294,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,10230702.765638089,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,10233201.260251781,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,10245640.194410076,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,10256214.7021194,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,10266454.967863137,0.0
daxp-WoDeNiang-XinAnYi.xml_3,却原来母亲到儿未知情。,10267311.121410262,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,10291379.956991944,0.0
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,10339731.888996083,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,10344455.303177398,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,10361525.866458409,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,10373602.72690504,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,10379267.496795913,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,10381595.284747364,0.1111111111111111
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,10416562.122227054,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,10416794.086071309,0.1111111111111111
daxp-ErDeFu-HongNiGuan.xml_7,又恐怕众将官说短论长。,10439478.832506504,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,10481142.824060814,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,10483034.24579696,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,10487681.80098661,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,10489127.124597978,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,10497595.596718334,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,10508037.579051403,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,10516234.86260885,0.1111111111111111
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,10516725.897678506,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,10518178.11857245,0.1111111111111111
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,10558347.2155704,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,10578504.862331055,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,10595499.45254205,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,10621332.715604693,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,10628098.702616995,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,10641664.067474693,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_0,小奴才他一言问住我，,10646888.522971287,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,10647148.560518382,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,10647155.337269574,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,10656000.143520491,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,10656696.339961536,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,10670049.746470623,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,10672323.884590076,0.1111111111111111
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,10674342.518909104,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,10687066.216147022,0.0
daxp-TingTaYan-ZuoGong.xml_7,不知者不怪罪你的海量放宽。,10687393.699234733,0.1111111111111111
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,10694599.149922004,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,10710508.260972768,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,10722964.367881717,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,10732898.491701167,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,10735226.121186368,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,10758783.84420189,0.0
daxp-QiaoLouShang-HuangShanLei.xml_12,数更等交五鼓空房愈冷，,10782073.084619358,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,10796819.761564426,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,10813131.703449545,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,10818786.398472546,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,10825935.728615884,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,10837328.059735218,0.0
daxp-DangRiLi-SuoLinNang.xml_10,于归日理应当喜形于面，,10841085.297722243,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,10852175.038077923,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,10877437.194390148,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,10898344.038245112,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,10931582.136317734,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,10938109.403489593,0.0
daeh-WuDuanQiao-BiYuZan.xml_5,满腹冤屈向谁言。,10976662.446769185,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,10991732.318581251,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,10994869.231429309,0.1111111111111111
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,10999397.215758838,0.0
daeh-LiYanFei-DaBaoGuo.xml_1,文站东武列西朝贺哀家。,11014927.728651972,0.0
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,11021740.252770944,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_33,你也对苍天就表一番。,11030354.346307697,0.0
daeh-LiYanFei-DaBaoGuo.xml_4,将江山让太师权且代贺，,11050015.856307013,0.0
daxp-FeiShiWo-TaoHuaCun.xml_3,关系你患难鸳鸯永宿在池塘。,11052900.30759283,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,11053816.481562274,0.0
daxp-QiaoLouShang-HuangShanLei.xml_5,猛听得窗儿外似有人行。,11070933.967929741,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,11081075.921213847,0.1111111111111111
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,11083289.462992966,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,11085669.357254189,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,11114238.770245623,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,11146840.477412997,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,11186038.394318128,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,11204729.184591964,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,11251802.739545953,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,11269971.534432428,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,11290625.228256758,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_7,不如早死命归西。,11303169.855072994,0.1111111111111111
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,11313917.895116927,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,11318372.854457598,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_6,又谁知平白的闪跌一跤。,11322043.27956355,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,11323414.820305856,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,11344440.711383328,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,11388994.569004646,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,11457450.375983443,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,11503854.690464176,0.1111111111111111
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,11528505.432105066,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,11536776.509959487,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,11558481.2395915,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,11567650.71989615,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,11584494.695615081,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,11629334.742045641,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,11632642.746355826,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,11656876.864887565,0.1111111111111111
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,11671755.725165326,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,11690552.106005993,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,11691713.204753365,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_3,奴好比花未开风吹雨打，,11701567.628990654,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,11704067.059272643,0.0
daxp-LaoDieDie-YuZhouFeng.xml_5,却为何贪富贵不顾羞惭。,11726978.917316547,0.1111111111111111
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,11754175.392129844,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,11768971.223977717,0.0
daxp-SuSanLi-NvQiJie.xml_2,未曾开言心内惨，,11789029.455899049,0.0
daxp-DangRiLi-SuoLinNang.xml_15,囊虽小却能做续命泉源。,11797481.612929555,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,11850058.169789262,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,11870179.228327764,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_7,看一看不觉到八月中秋。,11884226.788215213,0.1111111111111111
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,11897290.761316065,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,11912676.10051602,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,11938110.43345992,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,11985045.364390166,0.1111111111111111
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,12007097.308464007,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,12015976.998793202,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,12017336.20424636,0.0
daxp-XiShiNv-XiShi.xml_5,对清溪时照影自整罗农。,12020094.95029042,0.0
daeh-SunShangXiang-BieHuangGong.xml_1,想起了已往事心内痛酸。,12048818.27491137,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,12056897.276278844,0.1111111111111111
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,12110651.122240216,0.0
daxp-DangRiLi-SuoLinNang.xml_19,还有那赤金链，紫瑛簪，白玉环，双凤錾，八宝钗钏一个个宝孕光含。,12164499.877632314,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,12207325.693255493,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,12218305.637307711,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,12221149.846958164,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,12230768.239189565,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,12231206.566741666,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,12248912.132433997,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,12250838.428232245,0.1111111111111111
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,12286296.51953567,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,12289917.663845595,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,12324072.98687294,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,12330268.546100684,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,12334639.395025542,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,12335512.494331779,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,12349157.668617323,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,12353318.977160852,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,12357519.042863064,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,12361813.948859701,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,12364702.933996454,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,12370778.91009876,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,12378694.833739322,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,12382779.922635991,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,12408606.489948275,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,12413297.35095759,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,12430683.482628847,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,12484049.965073004,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,12508099.38155516,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_2,在轿中只觉得天昏地暗。,12517009.181421027,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,12519085.399032515,0.0
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,12519085.399032515,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,12543867.03679372,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,12553251.786269743,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,12554320.547234312,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,12569953.19157316,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,12578007.07962557,0.0
daxp-QiaoLouShang-HuangShanLei.xml_9,看娇儿正酣睡恐被风侵。,12582459.502454277,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,12582826.4206196,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,12587497.076412989,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,12607673.58198115,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,12633529.390608652,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,12633832.244994592,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,12650383.85451631,0.0
daxp-DangRiLi-SuoLinNang.xml_11,为什么悲切切哭得可怜。,12650455.632528141,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,12676849.800854562,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,12708418.90118257,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,12708828.480899956,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,12736685.309334988,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,12753375.162027752,0.0
daxp-DuiLingHua-BiYuZan.xml_3,也算得人世间美满姻缘。,12768195.231915083,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,12780483.95048042,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,12784986.716686908,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,12829179.713718545,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,12832369.587904777,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,12873433.148166798,0.1111111111111111
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_5,最可恨鸨儿叫我接客人。,12874172.707642274,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,12891318.23317725,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_3,乱军中多亏他救我回还。,12960963.478278482,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,12986931.859524732,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,13080890.754291086,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,13099496.07413842,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,13101740.136053348,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,13115654.221042372,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,13118526.649401605,0.0
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,13177636.338591823,0.1111111111111111
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_1,有谁知一时错被逐宫廷。,13207702.292944485,0.0
daxp-WoZhuYe-SiLangTanMu.xml_5,阅兵书看何人前来何安。,13226425.262780594,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,13266321.617042175,0.0
