叫一声解差把店投,4,叫一声解差把店役。
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,7127178.5830778945,0.0
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,7127832.983593878,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_7,全（呐）不顾你身有病气力不佳。,7129675.617002524,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,7132367.300278603,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,7137345.717248712,0.125
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,7159136.338178875,0.0
daxp-DiTouLi-NvQiJie.xml_2,未曾开言我心好惨，,7159358.569633072,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_9,宋天子主婚姻此事成全。,7168591.638484196,0.0
daxp-ErTingDe-SuoLinNang.xml_12,你不该人前逞骄傲，,7169516.640163377,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,7171874.651605809,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,7180887.806121822,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,7180993.654445056,0.125
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_1,有谁知一时错被逐宫廷。,7181567.871347415,0.125
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,7183667.845328679,0.125
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,7199795.786275336,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_3,乱军中多亏他救我回还。,7204903.215889764,0.0
daxp-ChunQiuTing-SuoLinNang.xml_13,同遇人为什么这样嚎啕？,7205252.839949839,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,7205427.286793478,0.0
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,7223995.90943242,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,7224962.60387353,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,7227693.342869994,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,7231394.403835127,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,7234984.454292952,0.125
daeh-ZiNaRi-ErJinGong.xml_8,李艳妃坐昭阳自思自想，,7254303.152597828,0.0
daeh-WuDuanQiao-BiYuZan.xml_1,薄命自伤怨红颜。,7258380.346102944,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,7267924.733641396,0.125
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,7267924.733641396,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,7281361.294416394,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,7284632.31800781,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,7292426.608674018,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,7293661.4432772435,0.125
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,7301242.529573119,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,7310138.571749249,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,7318239.112720623,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,7328338.851071422,0.0
daxp-DangRiLi-SuoLinNang.xml_20,这囊儿虽非是千古罕见，,7331485.3351591695,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,7338867.595600145,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,7377484.300064712,0.125
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,7379138.745629301,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,7380461.67348275,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_7,帝王家深宫院似水流年。,7381984.108572742,0.0
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,7416019.991560675,0.125
daeh-ZiNaRi-ErJinGong.xml_1,独坐在寒宫院闷闷悠悠。,7421445.807841571,0.0
daeh-LiYanFei-DaBaoGuo.xml_6,写文约我且把玉玺打下，,7428544.932567576,0.125
daxp-FeiShiWo-TaoHuaCun.xml_15,那就是来了我西厢带路的小红娘。,7441838.8160936,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,7451635.543181934,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,7452769.783542718,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_2,在潼台被贼擒在命好险，,7474710.930893763,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,7477809.283690971,0.0
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,7478466.956931362,0.0
daxp-FeiShiWo-TaoHuaCun.xml_6,鼓打二更准时往，,7481954.30842366,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,7484834.941671591,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,7487923.707214612,0.125
daeh-CanQiQi-WuLongZuo.xml_1,叹红颜多薄命父母双亡。,7493676.37073585,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,7496300.20904881,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,7501634.963897088,0.125
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,7502789.042588088,0.25
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,7520002.204064774,0.125
daeh-TanHongYan-HuoXiaoYu.xml_2,薄幸冤家音信无有，,7543969.999658639,0.0
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,7559160.688777453,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,7561945.238397179,0.0
daxp-ChunQiuTing-SuoLinNang.xml_16,叫梅香你把那好言相告，,7574676.033534949,0.25
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,7576707.714249286,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,7615201.116662471,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,7617043.425647234,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,7629607.3765951805,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,7629607.3765951805,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,7644358.933509312,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,7648592.98520774,0.125
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,7660081.070924111,0.0
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,7667574.861753538,0.125
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,7668913.549611116,0.0
daeh-LiYanFei-DaBaoGuo.xml_8,赐你的上方剑朝房问话，,7670918.600108414,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,7695872.350338473,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,7699239.826610389,0.0
daeh-WuDuanQiao-BiYuZan.xml_3,落得孤身病恹恹。,7717957.505538517,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,7736174.486984543,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,7765448.318538828,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,7790553.682469432,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,7800169.618941952,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,7814175.851318454,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,7833073.228985468,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,7846109.305491181,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,7847079.8704126775,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,7847189.265313737,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,7858260.505016399,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,7893486.47163762,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,7896187.9337321585,0.125
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,7923765.029024447,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_2,病恹恹身无力难以挣扎。,7932230.799705817,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,7942557.232833191,0.125
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,7955362.159881464,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,7968651.275749457,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,7978465.069902438,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,7988508.791196177,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,7991382.394204126,0.125
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,8000597.644692277,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,8003263.87345281,0.0
sdxp-SuLongWei-WuJiaPo.xml_42,买绫罗、做衣衫、买白纸、糊白幡、打首饰、做妆奁，,8011151.572084975,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,8022243.800239626,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,8046596.706053952,0.0
daxp-MuQinBu-FengHuanChao.xml_0,母亲不必心太偏，,8060005.593383095,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,8063760.182342036,0.0
daxp-ErTingDe-SuoLinNang.xml_6,梅香说话好颠倒，,8068819.974349865,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,8075916.036273646,0.0
daeh-WuDuanQiao-BiYuZan.xml_6,一心早想寻短见，,8081973.951258495,0.125
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,8084644.043403008,0.125
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,8086996.367882227,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,8091301.573756862,0.25
daeh-ZiNaRi-ZhuangYuanMei-2.xml_3,乱军中多亏他救我回还。,8099303.184594902,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_2,在潼台被贼擒性命好险，,8100257.487956228,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,8104676.886462423,0.0
daxp-FeiShiWo-TaoHuaCun.xml_14,倘若是你响她也响，,8106900.787405784,0.0
daxp-SuSanLi-NvQiJie.xml_6,言说苏三把命断，,8110648.222242928,0.125
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,8122546.352416155,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,8136884.016926863,0.125
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,8146595.941707798,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,8150975.891515027,0.0
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,8164575.804147437,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,8180416.393948361,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,8194956.572056515,0.0
daxp-QiaoLouShang-HuangShanLei.xml_12,数更等交五鼓空房愈冷，,8200152.010332974,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,8200381.628919927,0.25
daeh-NaRiFeng-YuanXiaoMi.xml_5,那厢流泪这厢啼。,8202838.778357286,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,8203262.672277292,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,8210768.638521559,0.125
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,8231982.234402528,0.125
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,8244696.36719944,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,8268677.634032983,0.125
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,8275965.839632387,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,8277014.278054999,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,8277860.817901738,0.125
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,8281600.039748383,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,8320899.612985642,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,8324650.377805177,0.0
daxp-WoDeNiang-XinAnYi.xml_3,却原来母亲到儿未知情。,8330202.369636832,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,8338929.6503246045,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,8364293.6242461335,0.125
daeh-ZiNaRi-ZhuangYuanMei-1.xml_15,愿天下从此后国泰民安。,8378014.8682928765,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,8389526.38797994,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,8394578.331949694,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,8395601.214247784,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,8402293.493077356,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,8408132.558150508,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,8416855.89122744,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,8424272.401100451,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,8436188.869202236,0.0
daxp-XiRiLi-LongFengChengXiang.xml_4,月老本是乔国丈，,8440391.190351306,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,8455575.896588678,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,8486778.95137272,0.0
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,8504281.328913352,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,8535681.742312523,0.125
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,8547108.76346505,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,8556642.217577469,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,8557063.022074299,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,8601696.242180739,0.0
daeh-CanQiQi-WuLongZuo.xml_3,担几肩头晕转体若筛糠。,8606706.754321525,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,8618626.327157663,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,8619984.5256123,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,8620115.44847215,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,8640041.464488875,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,8642955.641812123,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,8656321.129634216,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,8657096.066641716,0.0
daeh-WuDuanQiao-BiYuZan.xml_5,满腹冤屈向谁言。,8670299.540261284,0.0
daeh-LiYanFei-ErJinGong.xml_1,想起了朝中事好不惨伤！,8673754.212315267,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,8675532.335549643,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_4,背转身来哭嚎啕。,8682426.71242901,0.0
daxp-SuSanLi-NvQiJie.xml_2,未曾开言心内惨，,8688896.888047533,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,8698631.569627747,0.125
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,8730035.631012551,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,8737151.25260761,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_2,我本是被骗进的富春院，,8742841.297264632,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,8785862.538665801,0.0
sdxp-WoHeNi-SiLangTanMu.xml_28,有心赠你金鈚箭，,8786841.57518324,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,8787927.888347957,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,8787927.888347957,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,8811510.476090338,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,8823142.126738284,0.0
daeh-SunShangXiang-BieHuangGong.xml_8,恨只恨我兄长把事错办，,8833894.596657569,0.125
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,8848084.89463743,0.125
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,8849272.75981743,0.0
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,8850296.654100936,0.125
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,8867222.349801308,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,8890343.64352144,0.0
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,8979147.191164033,0.125
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,8998188.471387334,0.0
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,9016965.373239165,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,9041518.828655213,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,9049249.33207615,0.125
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,9049249.33207615,0.125
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,9060380.370760145,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,9071919.40604408,0.0
daxp-ChunQiuTing-SuoLinNang.xml_2,在隔帘只见这一花轿，,9083442.0432928,0.125
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,9124481.450610176,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,9142757.777196292,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,9150253.561318008,0.125
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,9160821.96314798,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,9164254.02619121,0.125
sdxp-WoHeNi-SiLangTanMu.xml_27,你要见高堂母我不阻拦。,9179277.482273595,0.0
daeh-ZiNaRi-ErJinGong.xml_5,竟把我孤儿寡母当做了马牛。,9182307.518218923,0.125
daeh-ZiNaRi-ZhuangYuanMei-2.xml_14,愿天下有情人都成姻眷，,9191696.30454749,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,9208430.01510342,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,9213449.254920542,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,9221889.500554644,0.0
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,9237463.097072251,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,9265528.999922005,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,9268038.552890394,0.125
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,9279254.812617106,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,9310816.575762335,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,9317383.2017709,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,9334430.489448035,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,9347430.041640896,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,9361951.615399074,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,9364432.855397297,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,9402651.291145554,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,9414571.18708016,0.0
daxp-FeiShiWo-TaoHuaCun.xml_5,怎能够粗心大意你再荒唐。,9439830.068679553,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,9455898.861510022,0.125
daeh-TanHongYan-HuoXiaoYu.xml_0,叹红颜薄命前生就，,9471547.235002588,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,9484178.536500819,0.25
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_2,想当年桃花马上威风凛凛，,9487009.05350375,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,9491982.30501959,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,9513048.007425584,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,9533994.194314659,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,9535175.140947228,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_4,贼好比王莽贼称孤道寡，,9542035.014302349,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,9547650.389171341,0.125
daxp-DiTouLi-NvQiJie.xml_6,就说苏三把命断，,9571075.469141267,0.125
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,9615477.881512078,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,9616068.987487204,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,9616698.538629387,0.25
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,9621146.81839877,0.25
daeh-XiaoNuCai-SanNiangJiaoZi.xml_1,闭口无言王春娥。,9654873.118088845,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,9672007.417774616,0.0
sdxp-WoHeNi-SiLangTanMu.xml_29,怕你一去就不回还。,9686473.96970555,0.125
daxp-ErTingDe-SuoLinNang.xml_26,这都是神话凭空造，,9690194.601950208,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,9713071.854437916,0.125
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,9723454.65688695,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,9735052.11015078,0.125
daxp-ErTingDe-SuoLinNang.xml_11,难免怀疑在心梢。,9764412.507694356,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,9779519.478525022,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,9837077.159563899,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_13,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,9858275.806574507,0.125
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,9867783.340814898,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,9889035.68135792,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,9900538.557624979,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,9907083.81466258,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,9915781.605795892,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,9916409.01687624,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,9926585.747031035,0.125
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,9928952.93424934,0.125
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,9958199.578245493,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,9999647.534364995,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,10024022.854010666,0.0
daxp-ChunQiuTing-SuoLinNang.xml_28,这都是神话凭空造，,10034671.039112143,0.0
daxp-QiaoLouShang-HuangShanLei.xml_7,原来是秋风起扫叶之声。,10050813.532049645,0.125
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,10081834.776879687,0.0
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,10083992.38854224,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,10108826.245742865,0.125
