身不爽不由人瞌睡朦胧,0,身不爽不由人瞌睡朦胧（呃）。
daeh-WangChunE-SanNiangJiaoZi.xml_3,老薛保好一似浪里舟船。,15528014.189961882,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,15556633.021316519,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,15619413.209016997,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,15632542.287675323,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,15692477.795672977,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,15692477.795672977,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,15797139.136246718,0.0
daxp-ChunQiuTing-SuoLinNang.xml_2,在隔帘只见这一花轿，,15802952.4856153,0.0
daxp-DuiLingHua-BiYuZan.xml_0,对菱花暗地里芳心自转，,15806847.649253903,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,15812366.710071297,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_0,老爹爹请息怒容儿细讲，,15870390.657080488,0.0
daxp-QiaoLouShang-HuangShanLei.xml_0,谯楼上二更鼓声声送听，,15910194.41600285,0.0
daeh-ZiNaRi-ErJinGong.xml_3,太师爷一心心想篡龙楼。,15938387.690757183,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,15944083.043832963,0.0
daxp-ChunQiuTing-SuoLinNang.xml_32,小小囊儿何足道，,15944993.151450004,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,15965148.527320877,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,15981021.577949718,0.2
sdxp-WoHeNi-SiLangTanMu.xml_29,怕你一去就不回还。,15989095.591075888,0.2
daeh-ZiNaRi-ZhuangYuanMei-2.xml_5,不知道他与我是否一般。,15991381.091983438,0.2
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,15994419.342977498,0.2
daeh-NuZiYou-TouJunBieYao.xml_2,但愿得去投军功名有望，,16011169.514078854,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,16025879.528161649,0.2
daeh-ZaoBuXing-HeHouMaDian.xml_11,两旁的文武臣珠泪如麻，,16032243.12682103,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,16032945.922725132,0.2
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,16043540.10693228,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,16094474.67514749,0.2
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,16103606.796930531,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,16104126.876180137,0.0
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,16109741.48929119,0.2
daxp-DangRiLi-SuoLinNang.xml_9,她泪自弹、声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，好不惨然。,16194506.995575389,0.3
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,16196764.507824244,0.2
daeh-SunShangXiang-BieHuangGong.xml_3,留下了孙仲谋执掌江南。,16211854.84076714,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,16234988.376465365,0.3
daeh-XiaoNuCai-SanNiangJiaoZi.xml_3,等候了你妻子同见阎罗。,16250073.600899234,0.0
sdxp-DangNianHan-SanJiZhang.xml_21,不能、不能、是万不能！,16270815.867399251,0.2
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,16289142.168837782,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,16298191.867553769,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,16331581.995531242,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,16350878.050299002,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,16359412.616082776,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,16444195.099019721,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,16461280.96816599,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,16484001.568055814,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,16487573.560709333,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,16489631.433277719,0.1
daeh-SunShangXiang-BieHuangGong.xml_4,与周郎定巧计把皇叔来骗，,16515799.671619108,0.0
daeh-SunShangXiang-BieHuangGong.xml_5,又谁知弄假成真反配凤鸾。,16550648.290302122,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,16551329.907424696,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,16567863.709453408,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,16594549.5750581,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_11,但愿得杨六郎心如石坚，,16605887.369699214,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,16616076.460241398,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,16631030.641343508,0.0
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,16657246.066661585,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,16661191.045369672,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,16717354.297238419,0.3
daxp-ErTingDe-SuoLinNang.xml_10,蠢才问话太潦草，,16718098.422496509,0.0
daeh-TanHongYan-HuoXiaoYu.xml_2,薄幸冤家音信无有，,16745941.812255496,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,16754809.279586423,0.2
daeh-ZaoBuXing-HeHouMaDian.xml_7,贼好比那司马师搅乱中华。,16772992.670802023,0.0
daeh-LiYanFei-DaBaoGuo.xml_4,将江山让太师权且代贺，,16812850.472545274,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,16815156.17241653,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_1,贼昏王篡了位谋乱邦家。,16856935.514254283,0.0
daxp-ErDeFu-HongNiGuan.xml_0,儿的父为国家阵前命丧，,16882234.879155282,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,16887672.143314093,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,16904671.520489186,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,16961550.81981203,0.2
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,17031780.03316404,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,17088338.45545093,0.3
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,17105002.886765737,0.1
daeh-ZiNaRi-ZhuangYuanMei-1.xml_1,行不安坐不宁情态缠绵。,17113210.670565054,0.2
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,17197002.434529845,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_0,老爹爹请息（呀）怒容儿细讲，,17235626.71037456,0.0
daxp-QiaoLouShang-HuangShanLei.xml_11,又思来又想去越不安宁。,17289318.853327345,0.2
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,17337044.276542205,0.0
daxp-FeiShiWo-TaoHuaCun.xml_14,倘若是你响她也响，,17469750.13622085,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,17479894.139328606,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,17491830.01662879,0.0
daeh-LiYanFei-DaBaoGuo.xml_6,写文约我且把玉玺打下，,17528985.803129476,0.0
daxp-ChunQiuTing-SuoLinNang.xml_9,也有失意痛哭嚎啕，,17563692.19671068,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,17603162.534675322,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,17624457.735030245,0.0
daxp-FeiShiWo-TaoHuaCun.xml_16,你把我当做诸葛亮，,17681485.82830484,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,17712084.162966378,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,17717403.105185088,0.3
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,17721759.410929926,0.2
daxp-WoZhuYe-SiLangTanMu.xml_4,叫番儿忙摆驾银安殿，,17797471.9244039,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,17817166.705316283,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_5,贼好比曹阿瞒半点不差，,17825985.05848018,0.2
sdeh-WenSanNiang-SanNiangJiaoZi.xml_4,背转身来哭嚎啕。,17955518.79085187,0.1
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,17968290.07111959,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,17972513.989041023,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_0,王春娥坐草堂自思自叹，,17977151.400678933,0.0
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,17991015.451664604,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,18002501.694061182,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,18102865.151523743,0.0
daeh-WuDuanQiao-BiYuZan.xml_0,无端巧计将人陷，,18111353.972565472,0.1
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,18165656.025893576,0.2
daeh-TanHongYan-HuoXiaoYu.xml_4,枕边泪（呀）共（那）阶前雨，,18249489.630643092,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,18283784.643160407,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,18284142.78802325,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_3,反倒说为嫂我拦阻有差，,18313593.406686813,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,18349095.769438278,0.2
daeh-ZuoChunGui-XiShi.xml_0,坐春闺只觉得光明似箭，,18390845.347798795,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,18401390.417074017,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,18403981.527580906,0.1
daxp-ErTingDe-SuoLinNang.xml_6,梅香说话好颠倒，,18486579.82755183,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,18500880.913814027,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_2,将身儿坐至在草堂等候，,18579559.172314644,0.1
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,18615206.162125945,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,18620928.943298634,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,18655040.562887028,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,18670293.927091826,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,18674697.905188862,0.0
sdxp-WoHeNi-SiLangTanMu.xml_27,你要见高堂母我不阻拦。,18689233.546097912,0.2
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,18697131.54199995,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,18738337.02850894,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,18749974.031696808,0.0
daeh-LiYanFei-ErJinGong.xml_0,李艳妃坐昭阳自思自想，,18750460.790686093,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,18783414.168457925,0.2
daxp-ChunQiuTing-SuoLinNang.xml_29,自把珠玉夸富豪，,18860505.960271075,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,18877020.30125856,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_2,将身儿坐至在草堂等候，,18959205.70102878,0.1
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,19007925.651797533,0.0
daxp-ErTingDe-SuoLinNang.xml_2,莫不是夫郎丑难谐女貌，,19019776.679835677,0.2
daeh-NaRiFeng-YuanXiaoMi.xml_6,我今绝少人生趣，,19028610.407230604,0.1
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_7,我一剑能挡百万兵。,19042477.1605226,0.0
daeh-CanQiQi-WuLongZuo.xml_0,惨凄凄唤苍天天不应响，,19056786.842944507,0.2
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,19121317.64402481,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,19143416.69342251,0.2
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,19221974.829595774,0.0
daeh-WuDuanQiao-BiYuZan.xml_6,一心早想寻短见，,19244447.680462603,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,19290214.25279121,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,19310085.40614613,0.2
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,19313106.994651325,0.0
daeh-NuZiYou-TouJunBieYao.xml_0,奴自幼在闺阁娇生惯养，,19320921.92330627,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,19348058.235511098,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,19348058.235511098,0.0
daxp-DangRiLi-SuoLinNang.xml_5,隔帘儿我也曾侧目偷观。,19349420.38265893,0.0
daxp-ChunQiuTing-SuoLinNang.xml_14,莫不是夫郎丑难谐女貌？,19381029.601734735,0.2
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,19402025.001897138,0.0
daxp-ErTingDe-SuoLinNang.xml_1,同遇人为什么这样嚎啕。,19407081.040316187,0.1
daxp-DangRiLi-SuoLinNang.xml_18,还有那夜明珠粒粒成串，,19424078.147985727,0.0
daxp-DiTouLi-NvQiJie.xml_2,未曾开言我心好惨，,19498564.737629667,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,19529132.473443452,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,19601365.66237041,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,19618936.786687393,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,19631572.309052147,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,19664390.525783904,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,19664390.525783904,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,19718198.21527189,0.0
daxp-TingTaYan-ZuoGong.xml_6,早晚间休怪我言语怠慢，,19731434.28263954,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,19783874.949289095,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,19794289.952882152,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,19824397.340482537,0.1
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,19889381.321731616,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,19933634.499579776,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,19937495.204488188,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,19937495.204488188,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,19953617.161605317,0.2
daeh-ZiNaRi-ErJinGong.xml_8,李艳妃坐昭阳自思自想，,20000317.445904713,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,20057750.083313044,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,20060889.911170855,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,20073912.304595906,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,20229909.29738292,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,20230179.221418086,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,20230179.221418086,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,20233158.12320405,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,20247393.529075924,0.2
daxp-FeiShiWo-TaoHuaCun.xml_12,响一声你就还一掌，,20298342.21408446,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,20472073.446348518,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_1,唤起我破天门状志凌云。,20538744.957783498,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,20579609.979040734,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,20584054.739030637,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,20671056.284154262,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,20703609.290817123,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,20711376.889879312,0.0
daxp-MuQinBu-FengHuanChao.xml_0,母亲不必心太偏，,20716966.505742345,0.2
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,20728684.247218072,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,20777604.073742364,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,20809144.672259126,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,20814118.333948895,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,20818316.18074975,0.0
daxp-FeiShiWo-TaoHuaCun.xml_9,你必须眼观六路耳听八方。,20828761.155148257,0.0
daeh-LiYanFei-DaBaoGuo.xml_5,候幼主成了龙原业归家。,20840195.03600177,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,20841344.260129552,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_1,受逼迫去捡柴泪如雨下，,20861479.929632068,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,20910675.182547774,0.0
daxp-DangRiLi-SuoLinNang.xml_20,这囊儿虽非是千古罕见，,20950244.441353157,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,20975405.561657403,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_2,舅父前来出主意，,20992639.608919416,0.0
daxp-ErTingDe-SuoLinNang.xml_11,难免怀疑在心梢。,20994590.54020387,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,21013626.507175457,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,21016114.530940067,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,21020771.62348301,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,21089411.749948256,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,21119489.223346293,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,21135457.41344497,0.0
daxp-MuQinBu-FengHuanChao.xml_3,女儿清白最为先。,21139536.243620265,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,21181246.986476675,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,21187797.296985876,0.2
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,21281085.964719612,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,21291561.14629158,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,21335817.097808734,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,21343104.803368483,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,21407298.632868562,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,21444033.22045106,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,21461861.46114222,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,21483305.80717023,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,21520443.584691633,0.0
daxp-DiTouLi-NvQiJie.xml_1,将身来在大街前。,21595632.32091,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,21604210.87393337,0.2
sdeh-WenSanNiang-SanNiangJiaoZi.xml_3,老薛保你不必苦哀告，,21608638.727149215,0.2
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,21687158.26133718,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,21731482.50050833,0.1
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,21802443.97026841,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,21920723.46985344,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,21927471.09793233,0.1
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,21963049.569488782,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,21963440.822275694,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,21965302.38289054,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,22070618.55013197,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_4,贼好比王莽贼称孤道寡，,22146082.560795993,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,22169126.57442509,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,22261633.14175068,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_4,怒气不息在机房闷坐，,22268603.76197133,0.2
daxp-SuSanLi-NvQiJie.xml_1,将身来在大街前。,22279886.111493077,0.1
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,22306729.38594905,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,22307971.695986047,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,22317093.496672243,0.2
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,22402984.187434,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,22488041.906178694,0.0
daeh-ZiNaRi-ErJinGong.xml_12,有一句话儿不好言讲，,22504525.711376037,0.2
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,22509143.43901119,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,22551509.195384447,0.0
daeh-LiYanFei-DaBaoGuo.xml_0,李艳妃设早朝龙书案下，,22559856.242506307,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,22580714.32895717,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,22625014.816234417,0.0
daxp-TingTaYan-ZuoGong.xml_2,原来是杨家将把名姓改换，,22644698.299861334,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,22650629.86783582,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,22736066.069244444,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,22867889.146604914,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,22873945.24317868,0.2
daxp-ChunQiuTing-SuoLinNang.xml_13,同遇人为什么这样嚎啕？,22897277.215576842,0.1
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,23015225.62758431,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,23099528.45687809,0.2
daeh-ZiNaRi-ZhuangYuanMei-2.xml_2,在潼台被贼擒性命好险，,23174892.143009108,0.0
daxp-XiRiLi-LongFengChengXiang.xml_4,月老本是乔国丈，,23181296.408466134,0.0
daxp-SuSanLi-NvQiJie.xml_2,未曾开言心内惨，,23206806.193749353,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,23353340.812911652,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,23390629.3286214,0.3
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,23394995.339530163,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,23407923.918720484,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,23478421.510134123,0.2
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,23597944.216222238,0.0
sdxp-WoHeNi-SiLangTanMu.xml_28,有心赠你金鈚箭，,23738043.26959924,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,23831041.00296317,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,23842084.967713874,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,23991721.646691307,0.2
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,24000659.626474265,0.2
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,24029370.095847584,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,24043458.307456583,0.0
daxp-MuQinBu-FengHuanChao.xml_2,自古常言道得好，,24064153.36959511,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,24128734.96567651,0.2
