舍不得太爷的恩情厚,0,舍不得太爷的恩情厚，
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,19130969.2322538,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,19133394.576779563,0.2222222222222222
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,19137618.746467713,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,19143533.00133755,0.1111111111111111
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,19192655.712634165,0.0
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,19263358.301200517,0.2222222222222222
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,19267859.905963384,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_31,积德才生玉树苗，,19293622.96129101,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,19299112.517538704,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,19308093.684404053,0.0
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,19339998.142954014,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,19349182.656211793,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_5,贼好比曹阿瞒半点不差，,19376436.163400415,0.1111111111111111
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,19387059.7348506,0.0
daxp-QiaoLouShang-HuangShanLei.xml_12,数更等交五鼓空房愈冷，,19414478.402161255,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,19414953.665759552,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_11,想必是徐杨进了昭阳。,19441386.99423685,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,19451807.89379154,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,19526244.380835,0.0
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,19576092.646007754,0.1111111111111111
daxp-NiDeFu-FenHeWan.xml_1,全仗你打雁养娘亲，,19586300.36009154,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,19608556.35867932,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,19611294.697813366,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,19627587.710123196,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_7,全（呐）不顾你身有病气力不佳。,19718541.83068527,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,19735972.301548496,0.0
daxp-TingTaYan-ZuoGong.xml_7,不知者不怪罪你的海量放宽。,19736519.375315636,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,19755097.533917837,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_3,反倒说为嫂我拦阻有差，,19776762.903664697,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,19835149.556664295,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,19837643.699796487,0.2222222222222222
daxp-NiDeFu-FenHeWan.xml_3,不等到日落及早回程。,19912433.66178577,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,19974290.040624585,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,20008399.093733534,0.0
daxp-DangRiLi-SuoLinNang.xml_1,霎时间日色淡似坠西山。,20035386.28207174,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,20041356.59884458,0.2222222222222222
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,20077357.55061908,0.1111111111111111
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,20082805.510231588,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,20088771.522895712,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,20124750.78319875,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_5,莫奈何到荒郊我就来捡芦花。,20155063.806335617,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,20156314.58426115,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,20192701.02576228,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,20209178.471138503,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,20234444.135236036,0.0
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,20237933.60978335,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_3,贫穷人得了志比富还强。,20263571.613906097,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_9,看娇儿正酣睡恐被风侵。,20271784.448215906,0.0
daxp-ChunQiuTing-SuoLinNang.xml_9,也有失意痛哭嚎啕，,20275254.873188894,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,20287282.830099743,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,20303202.2944868,0.0
daxp-DuiLingHua-BiYuZan.xml_3,也算得人世间美满姻缘。,20318101.452564973,0.1111111111111111
daeh-ZuoChunGui-XiShi.xml_2,奴这里心中痛玉颜清减，,20325833.43604562,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,20361686.152066473,0.0
daxp-DangRiLi-SuoLinNang.xml_5,隔帘儿我也曾侧目偷观。,20375160.968986463,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_11,两旁的文武臣珠泪如麻，,20384046.038485035,0.1111111111111111
daeh-LiYanFei-DaBaoGuo.xml_9,压定了文武臣均要画押。,20413670.90542049,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,20467036.022540722,0.1111111111111111
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,20470056.855488755,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,20472267.811870467,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,20505878.89652432,0.0
sdxp-SuLongWei-WuJiaPo.xml_29,府内金银堆如山。,20550337.04345111,0.0
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,20567879.226554465,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,20598716.597416982,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,20599494.034128267,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,20723904.72974528,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,20732615.453352217,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_5,叹一声不由人珠泪如梭。,20813158.450121447,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,20841189.502240386,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,20874848.86978503,0.1111111111111111
daxp-WoDeNiang-XinAnYi.xml_3,却原来母亲到儿未知情。,20907198.062431306,0.1111111111111111
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_5,最可恨鸨儿叫我接客人。,20933352.670300204,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,20961800.438700084,0.1111111111111111
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,20981529.008724,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,21117416.610052276,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,21141562.186523605,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,21143275.04496702,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,21171598.97068168,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,21217847.706629634,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,21236780.81765382,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_5,寸土怎能够属于他人。,21243267.19624257,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_3,奴好比花未开风吹雨打，,21261069.537101753,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,21273298.387629528,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,21304861.123508673,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,21308170.467877828,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,21314264.44360089,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,21337327.909686845,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,21348387.687005304,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,21357130.769207742,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,21361121.466853708,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,21387625.638615824,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,21388371.914608113,0.0
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,21401187.20340385,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,21556211.72559708,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,21581093.767830167,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,21620436.478560038,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,21660950.599014014,0.0
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,21699571.325449437,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,21715542.872854028,0.1111111111111111
daxp-LaoDieDie-SanJiZhang-2.xml_3,这样人得了志比父还强。,21734439.190212402,0.1111111111111111
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,21774702.53563676,0.0
daxp-DangRiLi-SuoLinNang.xml_15,囊虽小却能做续命泉源。,21863610.381701082,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,21907342.611142773,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,21923367.79051809,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,22057585.761405632,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,22099964.89829674,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,22137200.50548458,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,22170140.80311518,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,22180179.464374006,0.0
sdxp-DangNianHan-SanJiZhang.xml_14,在六国封相人上人。,22180704.10555566,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,22183976.30735991,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,22194275.209079806,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,22198893.251005933,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,22262931.84420238,0.1111111111111111
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,22370044.3499627,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,22377166.815953143,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,22435307.163938507,0.0
daeh-SunShangXiang-BieHuangGong.xml_5,又谁知弄假成真反配凤鸾。,22446912.20179394,0.0
daxp-XiShiNv-XiShi.xml_5,对清溪时照影自整罗农。,22546792.53132927,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,22576076.252155595,0.0
daxp-QiaoLouShang-HuangShanLei.xml_5,猛听得窗儿外似有人行。,22653370.299414933,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,22678660.924188722,0.1111111111111111
daeh-NaRiFeng-YuanXiaoMi.xml_7,不如早死命归西。,22713478.610009827,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,22749139.03113067,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,22783014.671667542,0.1111111111111111
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,22801691.269778196,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,22810167.728019428,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_6,又谁知平白的闪跌一跤。,22842239.781806022,0.1111111111111111
daeh-LiYanFei-ErJinGong.xml_3,想必是徐杨将进了昭阳。,22857348.295269605,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,22861448.34805032,0.2222222222222222
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,22865700.914497748,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,22867770.017590307,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,22883702.60722337,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,23005824.912024032,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,23038545.834088907,0.1111111111111111
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,23043844.44849301,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_1,行不安坐不宁情态缠绵。,23118268.14174727,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,23120053.045268707,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,23143338.747660935,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,23143671.104678012,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,23151541.056178916,0.0
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,23183111.782567807,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,23183111.782567807,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,23224824.421116706,0.1111111111111111
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,23250831.603171702,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,23311135.01051352,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_3,但不知何日里再沐圣明。,23327678.060420737,0.1111111111111111
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,23334688.340344604,0.0
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,23351320.686158348,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_11,为什么悲切切哭得可怜。,23361590.127653625,0.1111111111111111
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,23395646.83787716,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,23416534.31355138,0.0
daxp-ChunQiuTing-SuoLinNang.xml_5,为何鲛珠化泪抛？,23558277.787774906,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,23636958.296791255,0.2222222222222222
daeh-XiaoNuCai-SanNiangJiaoZi.xml_3,等候了你妻子同见阎罗。,23640443.324618865,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,23708004.637916557,0.2222222222222222
daxp-MengJunZi-ChunQiuPei-1.xml_4,在家中受不过继母拷打，,23743192.701517638,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,23754521.820495684,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,23760437.86274062,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,23764940.06083519,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,23774031.17536394,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,23860358.302505974,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,23862744.321748093,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,23956375.258434646,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,24033530.493852668,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,24079683.045063835,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,24120076.269929312,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,24207137.919831667,0.1111111111111111
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,24257086.935931284,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,24264749.872520033,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,24323938.21191203,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,24468348.19171111,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,24468498.082806263,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,24482732.565596845,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,24528011.777915303,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,24568971.811147768,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,24580433.28532097,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,24597653.740907896,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,24610122.212350536,0.1111111111111111
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,24613805.110609274,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,24627366.822976496,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,24678130.19614117,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,24684150.89128427,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,24714131.370521706,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,24735574.15268968,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,24735574.15268968,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,24740950.410337273,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,24794717.306414135,0.1111111111111111
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,24891763.849866122,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,24899163.308246426,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,24900030.84860399,0.0
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,24900030.84860399,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,24920251.308796577,0.1111111111111111
daxp-TingTaYan-ZuoGong.xml_3,他思家乡想骨肉就不能团圆。,25068626.640724204,0.1111111111111111
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,25103943.33394024,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,25191724.847288635,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,25206477.718773004,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,25209010.385075685,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,25225718.04697124,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,25227812.515778005,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,25259101.21307929,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,25310399.047743518,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,25379955.28057174,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,25405940.362373803,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,25563256.680684514,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,25629793.95581683,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,25649307.875452477,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,25664765.757145457,0.0
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,25675294.641506072,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,25704997.986081533,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,25726012.417865556,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,25886421.020677663,0.1111111111111111
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,25887674.261710398,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,25899557.491220135,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,25979381.940657824,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,26069111.059377007,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,26110145.304778744,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,26116824.473004583,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,26130621.669391733,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,26135994.923592325,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,26258678.3209255,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,26281575.58036789,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,26335964.890893556,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,26450707.515090693,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,26538031.31268162,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,26568508.848041788,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,26592910.103668135,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,26636183.167673472,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,26676085.990205593,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,26735833.464115836,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,26989563.25365546,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,27071055.58571507,0.1111111111111111
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,27122763.342194702,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,27170903.683780625,0.0
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,27233881.460566975,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,27288632.15303574,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,27336977.902387086,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,27371359.325119752,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,27610763.079997946,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,27778559.890673243,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,27842338.84907242,0.0
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,27893850.4410217,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,27979984.506555054,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,27997799.78825806,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,28039105.76023408,0.0
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,28116695.513551325,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,28137110.488390535,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,28213358.995199002,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,28336997.943099603,0.1111111111111111
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,28388553.073304597,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,28404640.660975445,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,28484831.145077296,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,28593564.005545497,0.0
