为国家哪何曾半日闲空,1,为国家哪何曾半日闲空，
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,9923093.504161406,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,9951078.42209661,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,9956003.756077642,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,9966540.726570126,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_3,乱军中多亏他救我回还。,9966675.359974269,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,10013554.705278125,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,10015806.987840215,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_0,老爹爹清晨起前去出前，,10045176.97864707,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,10081412.585031161,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,10083305.466039665,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,10083854.434767816,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,10083854.434767816,0.1
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,10091844.041227892,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,10099007.832551328,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,10099529.851885123,0.0
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,10101320.206912851,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,10102005.216315022,0.0
daeh-LiYanFei-DaBaoGuo.xml_2,太师爷奏一本进贡年下，,10109625.89401904,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,10143981.069777347,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,10163342.902343849,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_4,这桩事闷得我柔肠百转，,10168527.298740132,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,10171180.741910495,0.0
daxp-DangRiLi-SuoLinNang.xml_21,换衣食也够她生活几年。,10174488.96660446,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,10181098.229042318,0.1
daxp-LaoDieDie-SanJiZhang-2.xml_0,老爹爹请息怒容儿细讲，,10190633.104760569,0.0
daxp-DangRiLi-SuoLinNang.xml_10,于归日理应当喜形于面，,10203384.329524305,0.1
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,10229530.067497289,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_6,我今绝少人生趣，,10236189.451028483,0.0
daxp-SuSanLi-NvQiJie.xml_3,过往的君子听我言。,10239416.697319256,0.0
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,10252624.333021922,0.0
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,10257465.517225618,0.1
daxp-QiaoLouShang-HuangShanLei.xml_11,又思来又想去越不安宁。,10261403.651138168,0.0
daeh-SunShangXiang-BieHuangGong.xml_6,回荆州未三载诓我回转，,10278426.588899953,0.0
sdxp-WoHeNi-SiLangTanMu.xml_33,你也对苍天就表一番。,10302148.85766385,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,10346354.1764422,0.1
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,10351073.214653913,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_1,受逼迫去捡柴泪如雨下，,10368133.725302635,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,10388148.386567835,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,10399074.881358188,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,10401308.417049536,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,10403736.594272757,0.1
daxp-ErTingDe-SuoLinNang.xml_6,梅香说话好颠倒，,10409395.323413564,0.0
daxp-NiDeFu-FenHeWan.xml_2,把弓带和鱼镖与儿带定，,10416597.74641426,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,10418532.480073042,0.1
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,10422722.197008537,0.1
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,10424801.19240514,0.1
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,10425827.698502311,0.1
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,10428877.724778986,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,10432387.142294252,0.1
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,10444799.899626458,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,10455108.882468184,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,10460543.46883003,0.0
daeh-LiYanFei-DaBaoGuo.xml_8,赐你的上方剑朝房问话，,10465420.905929439,0.0
daxp-ErDeFu-HongNiGuan.xml_0,儿的父为国家阵前命丧，,10472446.861322742,0.3
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,10485640.092966724,0.2
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,10490629.532309864,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,10493984.09371866,0.0
daxp-ErTingDe-SuoLinNang.xml_4,叫梅香你把那好言相告，,10499726.575936897,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_0,那日风波平地起，,10505602.436107235,0.1
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,10541338.531106805,0.0
daxp-QiaoLouShang-HuangShanLei.xml_2,对孤灯思远道心神不定，,10587871.629739318,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_4,这桩事闷得我柔肠百转，,10600276.98142448,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,10636158.870930914,0.0
daxp-FeiShiWo-TaoHuaCun.xml_9,你必须眼观六路耳听八方。,10669143.538424434,0.0
daeh-WuDuanQiao-BiYuZan.xml_2,独处闺房愁无限，,10761067.293213943,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,10764911.364984658,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,10786614.79829408,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,10826259.228920098,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,10866694.207065789,0.0
sdxp-WoHeNi-SiLangTanMu.xml_29,怕你一去就不回还。,10866974.880312033,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,10882657.957589176,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,10885715.606334796,0.1
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,10909397.506627807,0.1
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,10925266.444247257,0.0
daeh-LiYanFei-DaBaoGuo.xml_0,李艳妃设早朝龙书案下，,10947359.499832377,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,10958907.318798956,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,10985432.605705226,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,10989414.835692491,0.1
daxp-ChunQiuTing-SuoLinNang.xml_16,叫梅香你把那好言相告，,10990161.00538004,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,11024087.750735356,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,11025452.557086568,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_1,唤起我破天门状志凌云。,11078851.762394266,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,11081163.36042507,0.0
daeh-LiYanFei-DaBaoGuo.xml_6,写文约我且把玉玺打下，,11090366.915621126,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,11092176.91179351,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,11114483.886638578,0.0
daxp-ChunQiuTing-SuoLinNang.xml_9,也有失意痛哭嚎啕，,11131980.234255545,0.0
daxp-LaoDieDie-YuZhouFeng.xml_5,却为何贪富贵不顾羞惭。,11167380.70186498,0.2
daxp-ErTingDe-SuoLinNang.xml_1,同遇人为什么这样嚎啕。,11170479.519589247,0.1
daxp-ChunQiuTing-SuoLinNang.xml_29,自把珠玉夸富豪，,11205829.364354238,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,11211532.81519944,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,11211532.81519944,0.0
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,11250779.274451902,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,11250785.74392023,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,11257731.822702024,0.1
daeh-LiYanFei-ErJinGong.xml_2,耳边厢又听得朝靴响亮，,11274213.743906818,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,11285701.812718581,0.1
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,11294562.483004585,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,11299433.866278226,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,11313304.178557312,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,11314575.600454014,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_2,在潼台被贼擒性命好险，,11314718.289358612,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,11337025.726709664,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_13,你叔王不让位再去骂他。,11389157.74270567,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,11482015.862413915,0.0
daxp-MuQinBu-FengHuanChao.xml_3,女儿清白最为先。,11492524.568438152,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,11500545.200125532,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,11510761.741274584,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,11520813.199864978,0.1
daxp-DangRiLi-SuoLinNang.xml_18,还有那夜明珠粒粒成串，,11575526.106818952,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,11595172.422743402,0.1
daeh-WuDuanQiao-BiYuZan.xml_6,一心早想寻短见，,11615465.614641149,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,11630029.758750329,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,11684205.747904118,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,11694357.66812321,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,11736573.77071522,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,11764880.22213474,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,11767617.3690784,0.1
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,11829494.771426627,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,11899426.074856859,0.1
daeh-ZiNaRi-ZhuangYuanMei-1.xml_2,在潼台被贼擒在命好险，,11947841.192304773,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,11975174.421359435,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,12017715.86525812,0.1
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,12027280.971935349,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,12037870.941565577,0.0
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,12050851.166277017,0.0
daeh-LiYanFei-ErJinGong.xml_0,李艳妃坐昭阳自思自想，,12064415.07176225,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,12073353.636877922,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,12124284.095906666,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,12130940.735976199,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,12139195.021828908,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,12162147.69370661,0.0
daxp-ErTingDe-SuoLinNang.xml_25,莫把姓名你信口哓。,12163301.757747876,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,12207311.627659863,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,12225837.905205298,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,12233288.338373471,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,12247661.869991899,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,12254018.32117544,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,12254042.605768755,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,12260840.669321707,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,12313908.021131737,0.1
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,12360005.617786366,0.0
daxp-ChunQiuTing-SuoLinNang.xml_27,莫把姓名你信口晓，,12402889.883396849,0.0
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,12485558.858913556,0.1
daeh-SunShangXiang-BieHuangGong.xml_8,恨只恨我兄长把事错办，,12506998.7389328,0.0
daxp-ChunQiuTing-SuoLinNang.xml_13,同遇人为什么这样嚎啕？,12513352.95436877,0.1
daeh-ZiNaRi-ErJinGong.xml_0,自那日与徐杨决裂以后，,12513467.2109648,0.1
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,12534908.020954764,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,12572648.86452908,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,12587702.284609584,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,12602047.346157502,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,12622752.21615209,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,12622752.21615209,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,12639506.631954603,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,12733308.550184313,0.1
daeh-ZiNaRi-ZhuangYuanMei-2.xml_3,乱军中多亏他救我回还。,12761470.11696552,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,12836075.048633246,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,12845533.188255927,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,12887670.418887796,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,12907318.625308545,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,12983264.13268284,0.1
daeh-TanHongYan-HuoXiaoYu.xml_2,薄幸冤家音信无有，,13005209.870622244,0.1
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,13042665.175818816,0.0
daxp-SuSanLi-NvQiJie.xml_2,未曾开言心内惨，,13053238.139600938,0.1
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,13093697.734372947,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,13135651.626984648,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,13152271.170235796,0.0
daxp-ErTingDe-SuoLinNang.xml_12,你不该人前逞骄傲，,13153190.380858112,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,13156282.038589595,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_4,怒气不息在机房闷坐，,13175360.528360102,0.0
daeh-LiYanFei-DaBaoGuo.xml_4,将江山让太师权且代贺，,13184924.277081525,0.0
daeh-TanHongYan-HuoXiaoYu.xml_0,叹红颜薄命前生就，,13197409.86507665,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,13232532.313709037,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,13258866.65183873,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,13281862.424570119,0.1
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,13349393.638687832,0.1
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,13349959.4387828,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,13364091.904428065,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,13372859.329628225,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,13400781.207023472,0.1
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,13437871.881577,0.1
daxp-LaoDieDie-YuZhouFeng.xml_2,倘若是有道君皇恩浩荡，,13455681.80444257,0.0
daeh-SunShangXiang-BieHuangGong.xml_4,与周郎定巧计把皇叔来骗，,13459373.343269115,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,13464269.171285968,0.0
daxp-FeiShiWo-TaoHuaCun.xml_16,你把我当做诸葛亮，,13580822.442692472,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,13594030.51148018,0.1
daxp-FeiShiWo-TaoHuaCun.xml_12,响一声你就还一掌，,13596533.029096585,0.0
daxp-DangRiLi-SuoLinNang.xml_20,这囊儿虽非是千古罕见，,13675057.366476253,0.0
daxp-DiTouLi-NvQiJie.xml_2,未曾开言我心好惨，,13722189.9712635,0.1
daxp-SuSanLi-NvQiJie.xml_1,将身来在大街前。,13746377.527493026,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_3,老薛保你不必苦哀告，,13754214.291861078,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,13782294.958161036,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,13782294.958161036,0.0
daxp-TingTaYan-ZuoGong.xml_6,早晚间休怪我言语怠慢，,13788075.319437645,0.0
daeh-ZiNaRi-ErJinGong.xml_8,李艳妃坐昭阳自思自想，,13836626.135226592,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_2,舅父前来出主意，,13837147.686596945,0.0
daxp-QiaoLouShang-HuangShanLei.xml_14,我不免唤琏儿到街前探问，,13855990.624396347,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,13871202.148751482,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,13889314.662674358,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,14003704.239917887,0.1
daxp-MuQinBu-FengHuanChao.xml_2,自古常言道得好，,14052562.460005298,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,14071968.77202864,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,14104942.754151104,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,14133276.499313416,0.1
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,14215263.543320883,0.1
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,14216102.10204612,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,14232181.550351994,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,14244612.128075166,0.1
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,14247961.524722269,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,14270779.760211546,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,14281693.647171976,0.0
daxp-ErTingDe-SuoLinNang.xml_11,难免怀疑在心梢。,14326232.203320205,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,14359050.485209266,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,14450112.012192065,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,14526665.395697458,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,14564123.791417236,0.1
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,14589650.816608626,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,14635629.371246697,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,14669937.340531684,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,14720283.39808262,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,14751107.093297502,0.0
daxp-DangRiLi-SuoLinNang.xml_5,隔帘儿我也曾侧目偷观。,14801882.674717005,0.1
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,14835639.419749873,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,14919309.169827571,0.0
daxp-ErTingDe-SuoLinNang.xml_2,莫不是夫郎丑难谐女貌，,14957841.107199972,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,14983957.28182228,0.3
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,14985768.628854156,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,14988115.997158702,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,14990067.980647523,0.1
daxp-FeiShiWo-TaoHuaCun.xml_14,倘若是你响她也响，,15003387.11475619,0.0
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,15006093.574532034,0.0
daxp-MuQinBu-FengHuanChao.xml_1,女儿言来听根源。,15093339.930369731,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,15099983.085328052,0.0
sdxp-WoHeNi-SiLangTanMu.xml_28,有心赠你金鈚箭，,15117671.690006232,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,15118574.902406763,0.0
daxp-ChunQiuTing-SuoLinNang.xml_14,莫不是夫郎丑难谐女貌？,15124913.377364807,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,15161372.076279165,0.2
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,15219414.390798984,0.1
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,15229731.397150304,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,15287774.667439196,0.1
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,15405279.975528188,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,15435445.855550673,0.0
daxp-FeiShiWo-TaoHuaCun.xml_5,怎能够粗心大意你再荒唐。,15456491.328246012,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,15486889.282636864,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,15543338.66180433,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,15548953.58881454,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,15562876.762054637,0.0
daxp-MuQinBu-FengHuanChao.xml_0,母亲不必心太偏，,15604311.242418764,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,15613468.068945315,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,15680943.478731493,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,15716247.280446153,0.1
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,15725234.199847806,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,15846797.75844827,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,15918129.824292876,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,15928426.014387358,0.0
sdxp-DangNianHan-SanJiZhang.xml_11,淮阴漂母救韩信，,15979191.826827988,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,16002263.345793147,0.3
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,16021582.361523537,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,16024552.745351134,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,16034158.892444732,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,16056653.765067963,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,16056653.765067963,0.0
