番王小丑何足论,3,番王小丑何足论，
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,35076548.556767493,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,36160165.672295175,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,36313087.866053902,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,36375736.338745832,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,36503002.194385923,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,36532012.875050582,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,36869442.142988935,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,36958815.322063699,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,37359751.100055732,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,37392571.757712394,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,37610200.468502045,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,38015807.038295493,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,38185597.010760538,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,38309264.846600845,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,38414435.874031,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_9,叹一声不由人珠泪涟涟。,38490638.294008732,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,38716147.27453237,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,39017142.153471798,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,39284069.502239384,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,39667161.789638132,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,39931684.365686625,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,39947954.484092623,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,39952591.055892393,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,40172200.122231245,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,40530502.470108919,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,40554903.590460517,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,40567679.923212886,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏（啊），,40605139.620809592,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,40773897.842470385,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,40957688.944260009,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,41689665.210322149,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,41769495.790848546,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,42466917.304913625,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,42966933.764524348,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,42990089.813701086,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,43153851.203159153,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,43169333.715073414,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,43387925.855105072,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,43503492.010411896,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,43993354.961046167,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,44137095.766093604,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,44178199.482041858,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,44249554.213761888,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,44296623.784886368,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,45002205.813189179,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,45176357.999988437,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,45382125.052544095,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,45581276.769201256,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,45931681.181732893,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,46183832.480411023,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,46241829.481742375,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,46497067.740170956,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,46576826.337533131,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,46599361.855923429,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,46680412.947090738,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,46897263.218057677,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,46985312.311408632,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,47026960.187182821,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,47383343.708120905,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,47440064.583607502,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,47579401.725473084,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,47655022.656350531,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,47792522.637993596,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,47869360.131351739,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,48059702.986452125,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,48101998.68245402,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,48471286.803057514,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,48540584.27462171,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,48809028.498235509,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,48892509.515147924,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,48963020.048296377,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,49001274.860616758,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,49189344.227521166,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,49420100.767032109,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,49585074.480968341,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,49726829.18126227,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,49965955.024231769,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,50046231.1865049,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,50098646.305260122,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,50186799.941194393,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,50812666.412165277,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,51132776.611772321,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,51156462.129441269,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,51812669.82859078,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,52365773.162877768,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,52466090.349220656,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,52770008.219960436,0.14285714285714285
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,52782635.058358245,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,53289531.881171755,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,53313819.797088027,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,53350423.757433049,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,53429567.782577746,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,53743815.854023948,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,54262050.680314064,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,54314089.545567945,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,54332427.703822784,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,54458796.387329184,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,54789500.637485534,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,54979872.189044617,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,55023151.125318453,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,55203263.912515216,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,55226909.733728506,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,55340222.589644954,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,55372357.612886496,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,55655700.170927726,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,55965825.691524193,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,56085019.032960936,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,56245688.034158841,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,56507222.92410063,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,56564436.715563536,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,56573741.487614594,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,56944166.214657664,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,57502658.964644454,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,57588306.417308308,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,57958025.625974,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,57974300.612997249,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,58138424.168133877,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,58155149.589560904,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,58292886.63930396,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,58370536.685476564,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,58699570.793796211,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,58858876.053606763,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,59283385.645042114,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,59372102.239523903,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,60071723.432941735,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,60126466.796652503,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,60126466.796652503,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,60424209.576084517,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,60428882.439784907,0.14285714285714285
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,60821436.84954451,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,60849738.651634745,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,61154552.513264887,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,61490130.194132619,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,61843264.017831698,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,62008770.607777126,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,62088469.637949936,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,62115595.826492004,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,62197891.118998863,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,62318046.387858033,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,62761013.223058194,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,62792148.834257945,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,62867195.092399158,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,63051636.508239478,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,63051636.508239478,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,63052737.904145285,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,63136037.680318512,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,63556810.116386861,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,63828130.590847902,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,64141087.177507505,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,64632487.316198356,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,64694240.748029806,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,64900275.484380223,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,64976438.01577121,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,65167175.395508811,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,65265856.078997158,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,65606332.662798792,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,65708357.132777616,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,65929019.560605839,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,66069330.616669007,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,66211711.391570114,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,66486003.807961881,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,66620954.130867966,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,66620954.130867966,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,66810691.044321962,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,66894206.299253397,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,67005476.063575953,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,67224497.779989019,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,67473000.198426232,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,67575269.901952907,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,67808594.915561065,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,67824762.583410904,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,67882301.095256075,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,68050684.212494925,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,68159135.607829228,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,68272447.174345344,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,68285696.500607312,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,68614741.559264705,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,68723405.41098991,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,69327890.857556298,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,70057131.319074616,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,70283048.639982969,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,70432342.890683338,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,70615326.265298754,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,70843717.103377864,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,70970410.242134884,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,71246328.306667775,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,71248878.142133772,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,71358523.170207992,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,71531398.014815867,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,71815380.572121143,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,72050405.654110655,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,72064186.627112493,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,72158787.4163495,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,72269313.459686801,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,72278248.570169449,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,72605343.554805398,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,72733121.623090655,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,72790657.902332321,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,72985090.362212911,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,72985090.362212911,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,73874380.565260708,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,74126855.58485207,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,74210691.230226085,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,74434366.658255279,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,75210355.029202819,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,75362064.987168193,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,75772124.271198839,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,75948664.324670717,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,76155940.893183887,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,76195988.673415452,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,76326894.086182535,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,76928356.774745345,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,77201418.495379329,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,77216160.729717255,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,77414253.904504329,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,78632922.071226582,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,78687505.864311844,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,79548673.095680311,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,79549123.106838986,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,79704272.920633554,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,79785878.152873486,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,79867120.986665636,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,80523035.820298135,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,80557136.605135411,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,80883537.369006842,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,81178602.693832517,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,81287742.93650353,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,81358593.912040383,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,81420646.005845949,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,81950885.901269317,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,82534079.801611885,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,82681607.064827085,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,82737909.547392055,0.14285714285714285
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,82905711.991586223,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,82917716.855035648,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,83067246.383374453,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,83248788.462572485,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,83511256.23047924,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,83783495.362866238,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,83847363.421762988,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,84059650.537305549,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,84475074.053636909,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,84729146.670555159,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,84871163.785323307,0.14285714285714285
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,85025564.910802647,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,85250245.823495194,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,85466300.277956843,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,86119840.855692744,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,86122392.208965987,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,86759719.491907611,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,86883720.918040097,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,87034080.456197381,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,87518240.615580529,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,87818688.43410553,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,87836546.857839659,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,88030361.220390871,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,88098322.722140864,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,88706423.43826592,0.0
