番王小丑何足论,5,番王小丑何足论，
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,790305596.90931654,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,795571569.37697756,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,796036079.07604492,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,798125213.6742779,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,798410573.08734965,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,802003748.55473506,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,803460081.03476143,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,804880777.32212079,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,805443265.13792741,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,810283007.99161673,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,812432082.09885836,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,813582706.48148751,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,814443508.12889886,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,820745404.84851861,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,821387538.41090417,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,825305199.94743383,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,825305199.94743383,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,825480845.11891937,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,825767987.70014703,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,826319985.71106088,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,830708907.13865244,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,834545702.74006164,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,835125744.44117677,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,835575025.1318239,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,836225092.6037637,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,838066667.37758517,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,838408670.76602864,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,842973726.58050632,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,850070657.18682289,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,850272898.52365637,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,855069688.96518624,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,857755782.82863879,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,858371507.68636596,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,860086828.73663998,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,867269448.58332765,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,874150770.08508074,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,874832204.20093405,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,875834042.30650711,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,876548645.56570303,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,877443201.18203211,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,886864938.50691426,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,894536717.76439726,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,895529388.50326407,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,905867712.5632683,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,907909968.88962936,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,915557456.08082783,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,918144651.84659255,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,919998867.71446025,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,920765098.10313046,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,920785271.08400476,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,920785271.08400476,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,922479025.10435474,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,923543328.47456849,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,924879059.64539921,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,925067430.26656306,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,925723596.39905274,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,927934669.97796082,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,940216683.81137991,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,940307215.45906889,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,942311093.00799167,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,946607951.55516052,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,953463809.46403217,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,953463809.46403217,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,957299357.24386549,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,959264869.22562194,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,965829434.62245631,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,966015419.43091536,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,967240414.74137032,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,971097444.38739765,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,972576973.6052314,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,977580953.66752875,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,980633255.97274613,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,981696084.94869339,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,983505524.28408933,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,984160188.64631343,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,986747615.97063732,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,987340171.11138713,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,991398778.9231981,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,995391997.61250365,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,996321692.52906179,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,997750369.1111387,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,1001379731.2302413,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,1002289314.695646,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,1004018025.8185543,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,1006706979.168137,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,1017282045.2730058,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,1017797852.3098477,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,1024090998.7718786,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,1024849687.1989193,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,1027921089.1888516,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,1028609943.3376735,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,1028831736.4349977,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,1028947954.4520248,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,1029980728.5217626,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,1030344607.5344388,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,1032791755.9152677,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,1033582853.5461673,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,1033940862.498337,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,1034901198.9608935,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,1035932256.9311202,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,1038125324.6338462,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,1043051974.4942998,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,1043425204.0411764,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,1043955140.3143607,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,1044010399.7297354,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,1048961468.810529,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,1050662336.8809505,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,1055727258.1898888,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,1061129420.4322971,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,1062858752.4714161,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,1065675776.0692616,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,1065702011.7669504,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,1065851176.5761772,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,1068360233.6639961,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,1073574471.6309233,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,1074447973.1001644,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,1082884385.7515149,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,1083075658.83988,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,1085209859.198734,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,1087789202.9837613,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,1088058027.4741445,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,1090334089.075804,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,1092159294.8468778,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,1093530229.0575328,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,1093789303.6598971,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,1095239928.3551798,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,1106665008.3961947,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,1108327081.0186927,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,1115418210.8201711,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,1115555765.1824033,0.14285714285714285
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,1117696662.740741,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,1131388660.4935069,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,1134623963.0225956,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,1136981300.2548962,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,1139112224.5078464,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,1143482569.5295744,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,1144660016.0697942,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,1146204178.7136555,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,1147287233.9891155,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,1156277854.0005662,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,1157224193.436193,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,1158850656.2203956,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,1159067097.2132564,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,1160529997.7414088,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,1161930044.107208,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,1166182068.7318981,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,1169760485.8614933,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,1170580826.3698571,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,1177731766.0169444,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,1180468299.5194099,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,1188620950.4199088,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,1189967605.5499384,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,1192998723.3276505,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,1194445576.533541,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,1197425804.6562338,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,1202233713.3180478,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,1202612773.0805488,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,1208738409.1114135,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,1212429351.3875079,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,1213540973.109237,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,1215589737.988816,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,1217007107.3296175,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,1218895004.028446,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,1226019550.035223,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,1227633198.7443631,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,1227683366.3122237,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,1228557978.1075761,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,1235202012.0718968,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,1236526687.855834,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,1238933801.3885629,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,1243519352.501128,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,1251825262.5455875,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,1253764184.1098289,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,1256276295.4043601,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,1256566477.4660373,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,1261537110.7759342,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,1266977926.085923,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,1272182689.4151003,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,1273708794.1462104,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,1273780830.9565144,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,1275532437.8905795,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,1275839342.1766288,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,1284668753.2299285,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,1287883829.9580767,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,1289120229.7521343,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,1290064673.7453623,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,1290211883.7739778,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,1292838829.4759381,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,1301608660.4355142,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,1306195024.4889283,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,1308887845.8598492,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,1323282952.9809711,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,1326931890.6524758,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,1327504200.7300746,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,1332729785.111459,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,1336961550.9016514,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,1350524147.008786,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,1353556173.4094043,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,1354948427.9107096,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,1355289063.9320669,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,1357578456.6210158,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,1359347923.4166436,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,1375530505.589838,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,1377458522.4204969,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,1381994278.5398595,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,1382377955.569098,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,1385688124.3093016,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,1385719341.8611307,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,1385719341.8611307,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,1396624266.1521676,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,1396785723.8002946,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,1401449676.9480247,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,1417521434.4021101,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,1418630236.4473412,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,1425959664.958508,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,1427132693.6607666,0.14285714285714285
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,1438905604.722326,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,1439777596.4511857,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,1444840404.5199189,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,1463919240.270824,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,1470560588.3533552,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,1473083373.4266992,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,1474478499.6291373,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,1476834050.3525453,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,1485586911.2675169,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,1489600327.2111895,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,1496650505.9219244,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,1498025140.8073199,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,1499598841.3375621,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,1503466794.8273711,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,1503780311.7939031,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,1507508193.038862,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,1513624503.8198438,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,1535006349.8922672,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,1539227364.9810588,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,1547012710.7624092,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,1553724379.7526565,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,1554264258.8324313,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,1557811155.9990871,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,1563851389.0568397,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,1564441027.280833,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,1580303773.8441379,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,1580303773.8441379,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,1581595030.469461,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,1586694006.3555875,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,1589640258.977205,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,1590691086.1916385,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,1594188372.3705025,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,1603984266.0019386,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,1617413951.8913541,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1617588200.7220664,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,1642517445.6488574,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,1642736998.3071837,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,1645333469.6379571,0.0
