唤起我破天门壮志凌云,0,唤起我破天门状志凌云。
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,769308844.46614385,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,771192390.27412975,0.2
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,771758186.09960997,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,773648730.64076877,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,780858619.04956901,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,784465719.72392142,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,786342174.49992561,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,787420985.00671244,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,791332860.26455283,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,799302120.31963837,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,800410734.96923244,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,803436243.85125947,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,803607771.00557435,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,808907219.79899526,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,813241173.13618386,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,814674606.20715594,0.1
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,814804911.5271641,0.1
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,815060181.70226669,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,823857863.49840629,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,825330681.21022666,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,828524372.21517038,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,830697040.17484009,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,836503497.89066029,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,837710011.22280431,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,839017174.3231703,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,840196497.84641111,0.2
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,845572912.07938862,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,846293558.09016442,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,851615133.55053079,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,854801000.55710244,0.2
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,855617182.53250682,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,858607932.85805011,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,861515816.94964731,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,864216842.1540364,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,865177453.64432001,0.1
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,866869418.5529331,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,869473513.3316685,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,870013863.01284587,0.1
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,872943490.43414199,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,873722444.44145238,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,879092250.73544967,0.1
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,880554736.13300335,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,881763523.01788235,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,881842435.06639588,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,881842435.06639588,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,883496678.11465907,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,883982554.63662446,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,884368148.6098541,0.1
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,885777819.42285562,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,891985085.82269955,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,894554177.97276354,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,894765236.61957181,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,909225130.85669398,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,909504649.89599347,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,910757239.11891294,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,914162724.65512657,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,920485683.40195572,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,926073928.66552603,0.1
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,933715810.95904994,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,938797411.63363481,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,943775714.61717153,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,945848157.54135251,0.1
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,946802793.14228988,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,948081800.96843636,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,948281077.1053896,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,951040208.48662233,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,952138435.50411856,0.1
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,955591215.04678249,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,956104645.56934595,0.1
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,957481356.97762823,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,962365694.07180011,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,962837765.52848899,0.1
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,963176760.12365234,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,963302039.90387392,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,966390510.32288611,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,972130401.89259648,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,981146032.70114982,0.1
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,983617663.12808454,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,984068371.25786328,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,987431349.72684729,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,992131251.5286231,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,993804277.43448925,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,993804277.43448925,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,996986343.71469915,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,999998048.40570796,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,1000549545.7931737,0.1
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,1000651664.8109007,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,1010142255.3507613,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,1014140846.5422,0.1
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,1017288367.0244457,0.1
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,1023254347.4308426,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,1034019846.2750044,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,1035812781.3868394,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,1038635499.987395,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1041766402.4429942,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1041766402.4429942,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,1047467345.5370337,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,1055834704.9550035,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,1058595739.3957789,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,1060201445.8066285,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,1061924457.4495101,0.1
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,1068027769.2537538,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,1069377604.4834113,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,1070495314.1696086,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,1071504988.6921122,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,1071538041.32722,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,1072436578.6841968,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,1073959394.9554141,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,1075735949.170577,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,1077214344.2511575,0.1
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,1077391790.2279801,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,1089024119.4354367,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,1089880091.0917585,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,1091059381.1578588,0.1
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,1099272081.1305084,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,1102775683.6442173,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1109016771.121232,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,1111370130.5804822,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,1111951671.2543809,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,1115188754.7191458,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,1117945317.9876504,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,1118196012.8151865,0.1
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,1118552294.8257737,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,1120149355.3806674,0.1
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,1127550065.4780359,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,1132324279.5748107,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,1132989418.4280243,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,1135071064.3906608,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,1140465944.9907377,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,1141311996.0141892,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,1143475978.6368008,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,1152378731.5502536,0.1
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,1157220916.319268,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,1160354231.3983223,0.2
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,1167214115.5169337,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,1176479806.1239064,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,1176479806.1239064,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,1183701261.2735271,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,1198908252.9606776,0.1
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,1202561791.39821,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,1209408989.3444867,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,1213876355.3323658,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,1214661901.4482951,0.1
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,1218758643.4598405,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,1223134100.1553631,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,1234181144.3856299,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,1235679270.5799525,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,1245697928.1300983,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,1247090108.2747679,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,1250736222.6312473,0.1
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,1256756743.3418682,0.2
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,1258781546.3965626,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,1261418891.6830971,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,1262493192.9033377,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,1265689963.7532248,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,1267986708.8241513,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,1268220637.7955976,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,1268828593.2969019,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,1271712278.4928,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,1274173061.4866199,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,1282856157.5288475,0.1
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,1288180193.3526313,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,1290011229.3879061,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,1290043159.2468348,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,1290058813.2101867,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,1293843842.6039872,0.1
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,1303871360.6470077,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,1307721115.9362392,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,1308951788.6288114,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,1310655675.1642306,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,1313872403.5805137,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,1314294960.9691954,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,1315236382.7706652,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,1318956147.1893258,0.2
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,1324604540.2716827,0.1
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,1329790661.1313961,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,1330580792.5960245,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,1332143211.1001048,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,1334744214.2036943,0.1
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,1335210403.7491984,0.1
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,1337215492.4469299,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,1338609327.5967062,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,1339368278.9892418,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,1346676100.4106939,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,1353171826.4694402,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,1353171826.4694402,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,1362043269.5207434,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,1366903026.7958808,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,1370820185.8491096,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,1373735434.9906635,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,1373735434.9906635,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1382553190.9193583,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,1392745933.1549461,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,1409958300.0577574,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,1410181829.5418565,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,1419856906.2332952,0.1
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,1420548613.6235003,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,1423486537.1832359,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,1425372847.6364458,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,1425933422.9961598,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,1431939548.9823198,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,1437424396.4545245,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,1438790155.6571326,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,1439511309.8951385,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,1441727277.0863452,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,1448275685.7346954,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,1448384169.8086252,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,1449534116.4346621,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,1458927435.3435221,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,1460773737.7743938,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,1461376902.8941672,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,1462022009.378988,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,1462845748.0938487,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,1462845748.0938487,0.1
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,1465765265.3204238,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,1466028602.04089,0.1
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,1466173608.5353415,0.1
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,1468638700.564549,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,1470915050.5932219,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,1476577613.2631752,0.1
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,1487295542.5504124,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,1492038367.270256,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,1492731063.2952032,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,1493739254.2330298,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,1494234301.0202119,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,1508406562.6002538,0.1
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,1509572696.1327021,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,1511186710.9440482,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,1514927451.9763796,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,1517015484.3990507,0.1
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,1521281970.2256207,0.1
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,1530421684.343426,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,1531682988.7898281,0.1
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,1535588712.3069291,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,1537820963.5562615,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,1543043983.2416725,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,1548399768.2087524,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,1554263197.1724892,0.1
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,1558196120.1516166,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,1582629275.8685002,0.1
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,1583424974.2070036,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,1585655599.4727948,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,1586488426.5594597,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,1588300245.1403499,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,1588931493.4427938,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,1592011587.7868969,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,1603116662.7783587,0.1
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,1605713931.6828413,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,1611650289.5609727,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,1611650289.5609727,0.1
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,1613819680.0836191,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,1613845443.9394188,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,1616180372.3260098,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,1619098122.3397713,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,1621927337.6980748,0.1
